timestamp,label,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y
1751951437,fist,0.637594938,0.737352192,0.55611068,0.704715431,0.491888195,0.625279903,0.519489288,0.540546894,0.591892064,0.531277776,0.512494385,0.503345668,0.504118025,0.447535157,0.521041512,0.532524765,0.530707121,0.554008245,0.572241247,0.491547763,0.560276091,0.43431741,0.571104944,0.538414061,0.57882762,0.545666993,0.628681064,0.493619084,0.626694977,0.447761893,0.623754442,0.544255495,0.624767184,0.551338136,0.687128901,0.505597949,0.683607399,0.4622688,0.672291338,0.528699219,0.670142174,0.544664323
1751951437,fist,0.637816429,0.736417234,0.555641949,0.704827964,0.491092592,0.626018703,0.519609928,0.541259348,0.592490792,0.529299498,0.511874139,0.503964365,0.503645122,0.446750194,0.520285606,0.531809688,0.529818535,0.553820014,0.572095811,0.492229223,0.560221493,0.434499174,0.570933282,0.538836658,0.57848835,0.545539439,0.628719449,0.493811905,0.626553714,0.448245704,0.623678207,0.544394195,0.624710321,0.550398409,0.687382698,0.504950523,0.683568239,0.462381303,0.672544479,0.528858125,0.670714498,0.544159472
1751951437,fist,0.638036788,0.737028658,0.556962967,0.704752088,0.492123365,0.627047718,0.51900506,0.541973233,0.5907529,0.529912114,0.513237357,0.504039466,0.504101753,0.447520405,0.521000445,0.532607138,0.531096339,0.554486334,0.572831988,0.492435575,0.560020983,0.434630573,0.571078062,0.539092302,0.579055488,0.546441317,0.629120767,0.494313955,0.626082897,0.448300242,0.623618484,0.544739306,0.625329554,0.551533699,0.687703967,0.505538642,0.682976663,0.463280082,0.671957612,0.529611349,0.67045486,0.54462719
1751951437,fist,0.637560487,0.737855315,0.556227565,0.705331743,0.491589606,0.627147853,0.518638611,0.542166471,0.591485858,0.531631649,0.512933195,0.504143953,0.50328213,0.44750607,0.519199669,0.532327652,0.529408514,0.554485261,0.572585464,0.49224177,0.55958575,0.434903175,0.569958925,0.539022207,0.578665912,0.546627939,0.629003763,0.494565815,0.625659406,0.448860139,0.622568965,0.544902086,0.624763668,0.552283585,0.687853754,0.50681448,0.682918489,0.463298321,0.671502888,0.529186606,0.670443237,0.54530412
1751951437,fist,0.637252808,0.73910588,0.55608052,0.705640197,0.492282271,0.626414835,0.520682514,0.541763663,0.593440235,0.532865405,0.513654232,0.503117681,0.503472447,0.448877841,0.519738615,0.533476651,0.530575693,0.553308606,0.573225737,0.491513193,0.559807599,0.435084999,0.56998235,0.539352536,0.578849494,0.546148062,0.629544199,0.494162798,0.6255005,0.448672026,0.622435689,0.545375407,0.625253916,0.552580059,0.688089967,0.506684899,0.682364225,0.463801444,0.670829058,0.530093431,0.670299768,0.546071708
1751951437,fist,0.637921154,0.737411022,0.555934191,0.706843615,0.489642024,0.625678062,0.517173231,0.539996624,0.59152323,0.531142771,0.513549387,0.503618419,0.503384173,0.448396981,0.519624472,0.533883452,0.529675245,0.554621398,0.572836161,0.49210304,0.559969127,0.43442598,0.570425987,0.539311826,0.578958929,0.546976447,0.629021764,0.494227946,0.625767946,0.448720545,0.622878611,0.546084583,0.62482518,0.553525984,0.687625706,0.505991459,0.682918787,0.462656021,0.671639323,0.530602515,0.670562029,0.547619522
1751951437,fist,0.637261033,0.73814404,0.555953205,0.705759645,0.491074026,0.626103818,0.519142568,0.541344166,0.592704594,0.53157562,0.514104545,0.503249168,0.503683031,0.449118078,0.519774377,0.533556938,0.530142069,0.55492425,0.573268235,0.491773844,0.559702933,0.435114384,0.569985688,0.538522601,0.578765929,0.545977473,0.629278958,0.494411081,0.625414431,0.449146181,0.622542799,0.545216799,0.625032306,0.552781999,0.687661231,0.506706238,0.682287455,0.463214189,0.670885086,0.529741824,0.670050204,0.546424627
1751951438,fist,0.636965871,0.737989604,0.555896282,0.706499338,0.490910143,0.62584877,0.518025696,0.53974098,0.590464354,0.528743386,0.512983918,0.504201651,0.5033921,0.447832346,0.519570231,0.53158021,0.530132949,0.555405617,0.572226882,0.492756516,0.560184181,0.434045136,0.570685148,0.537271917,0.578792095,0.546743393,0.628651738,0.494814277,0.625878572,0.448822439,0.623141229,0.544855952,0.624498367,0.553902507,0.687499046,0.506601691,0.683241606,0.462614477,0.671961784,0.529517353,0.670253992,0.547293782
1751951438,fist,0.636707723,0.738048673,0.55542326,0.70500803,0.490890712,0.626328528,0.517497063,0.541694164,0.588544488,0.528381586,0.512856722,0.504365206,0.502196431,0.448101521,0.518817365,0.531460404,0.530198216,0.553915799,0.572226942,0.493051976,0.559533954,0.435080975,0.569907069,0.537668645,0.578772664,0.545481682,0.628310263,0.495184273,0.625246584,0.448927015,0.621873558,0.544055998,0.623812973,0.551297605,0.686848044,0.507213414,0.682401061,0.463395953,0.670356989,0.530207455,0.668703794,0.547569513
1751951438,fist,0.636799455,0.737482309,0.555727601,0.706109345,0.491163194,0.626458228,0.518768251,0.541479707,0.589947402,0.527804494,0.512175679,0.50629729,0.502482831,0.447997838,0.519178867,0.531279981,0.529773235,0.5537256,0.571513891,0.494425565,0.559260428,0.434735894,0.569821417,0.537599742,0.577739716,0.545128405,0.62756741,0.495913327,0.624832273,0.44915852,0.621987879,0.543949902,0.623211682,0.549959898,0.686273098,0.506816566,0.681789875,0.463252425,0.670301974,0.529828727,0.668237269,0.546155751
1751951438,fist,0.636527956,0.73814106,0.555121779,0.705913305,0.491381764,0.626847088,0.520363331,0.542807996,0.591928422,0.528429151,0.511109829,0.506721318,0.501649559,0.447532862,0.518342495,0.530764222,0.529411733,0.555202782,0.570807397,0.494642854,0.558748603,0.435020089,0.569284797,0.537383914,0.577662289,0.546297848,0.627181768,0.496333778,0.624970734,0.44949466,0.622012317,0.544068933,0.623504758,0.551516056,0.686081827,0.507597089,0.682087839,0.464235544,0.670190752,0.530318439,0.667870998,0.547189772
1751951438,fist,0.636912346,0.738873303,0.554952323,0.705937982,0.490919769,0.627534568,0.519885361,0.543609142,0.592381775,0.532102764,0.511597514,0.506093442,0.501194894,0.449420631,0.51697439,0.532486081,0.528052211,0.553083122,0.571198106,0.4940916,0.558209836,0.435750246,0.568006277,0.538116813,0.577066064,0.544952214,0.627381146,0.496062249,0.624159694,0.449595809,0.620653868,0.543872654,0.62310034,0.549531877,0.6859501,0.507667184,0.680869162,0.464739889,0.668781102,0.530122638,0.667657435,0.545594811
1751951438,fist,0.63600564,0.739305913,0.555016518,0.707311332,0.490901351,0.626874447,0.519415855,0.542501688,0.591623247,0.531508684,0.511548698,0.504978836,0.501874387,0.448676676,0.518526912,0.532590926,0.528874099,0.554575562,0.570754886,0.49336952,0.558739901,0.435566455,0.569201469,0.538853228,0.576747298,0.546311736,0.626920283,0.495628864,0.624593914,0.449575186,0.621669471,0.545240045,0.62249881,0.551938295,0.685450315,0.50736028,0.681581974,0.463967085,0.67019242,0.530131936,0.667924166,0.546204984
1751951438,fist,0.636040032,0.737928987,0.555414081,0.706458688,0.490126282,0.627613425,0.517018318,0.543000698,0.588950753,0.528747976,0.512120128,0.505887449,0.50033474,0.448906124,0.516810536,0.531777382,0.528266549,0.553294301,0.571029246,0.494430393,0.558008909,0.436242193,0.568296492,0.53958565,0.576512098,0.546860158,0.626945198,0.496386886,0.623630941,0.44973731,0.620598912,0.545774579,0.621937037,0.552457035,0.685578525,0.50793916,0.681007564,0.46369952,0.669350445,0.530856907,0.667329133,0.547941089
1751951438,fist,0.636088669,0.73819977,0.555003285,0.706479847,0.489476591,0.626390278,0.516319513,0.541698873,0.589119911,0.531054199,0.51350224,0.504256785,0.502071977,0.44820112,0.518744349,0.533703446,0.52910161,0.555307567,0.572387874,0.492584676,0.558363855,0.435114145,0.568893909,0.539419711,0.57723552,0.54695195,0.628225803,0.495074779,0.623562038,0.449447066,0.620935917,0.546391845,0.62313211,0.553136289,0.686659336,0.50708729,0.680305064,0.464804411,0.668888152,0.532273531,0.667869329,0.548378289
1751951438,fist,0.636916995,0.738564014,0.555579245,0.707238078,0.489805937,0.627061844,0.517023444,0.541385114,0.590448022,0.531648278,0.513213992,0.502247214,0.50109452,0.450619042,0.51829654,0.534842491,0.529648304,0.553694725,0.572057962,0.490481168,0.558227718,0.436158031,0.568950176,0.540225685,0.577463806,0.546375871,0.627877891,0.493265271,0.623532355,0.450085521,0.621125281,0.546828449,0.623649657,0.55279839,0.686427355,0.505942404,0.680396557,0.465107799,0.669088244,0.532774568,0.668059409,0.548745275
1751951438,fist,0.636089206,0.737858713,0.555005729,0.707490861,0.488896906,0.626650631,0.516545296,0.540812016,0.59060818,0.528785706,0.51335305,0.503074884,0.500941455,0.450670391,0.517811239,0.534559548,0.528418541,0.553730786,0.571981072,0.491742343,0.558122277,0.43657431,0.569014609,0.540247798,0.576923549,0.546068013,0.627701044,0.494386643,0.623423636,0.450204551,0.621322036,0.54686898,0.623255312,0.552668631,0.68629998,0.506513476,0.680720747,0.463881612,0.669973969,0.531546772,0.668991446,0.547803879
1751951438,fist,0.636153102,0.737793863,0.554482758,0.707226813,0.489572108,0.627281666,0.518232703,0.541957498,0.591618061,0.527798712,0.512289405,0.503728271,0.501501322,0.450611502,0.519425333,0.534388781,0.530152619,0.55539757,0.571283817,0.491894633,0.558865488,0.436194539,0.570289493,0.539140821,0.577821612,0.546340466,0.627244771,0.494040012,0.624179125,0.45008257,0.622321188,0.545430362,0.623685181,0.551706851,0.685856938,0.50598526,0.681086898,0.464362264,0.670238495,0.531517267,0.668351829,0.547887385
1751951438,fist,0.636040151,0.737376153,0.554676533,0.706806839,0.488820851,0.628519118,0.515075147,0.543004811,0.587432146,0.528160632,0.512630105,0.503798485,0.500427663,0.450366259,0.517080486,0.533176064,0.528472126,0.553410709,0.571629882,0.492544949,0.557620168,0.436385244,0.568348706,0.540150106,0.576913834,0.546886563,0.627531648,0.494880587,0.62348628,0.450558752,0.620906174,0.54673332,0.623109043,0.552998304,0.686098456,0.506945312,0.680922925,0.465263486,0.669411778,0.532735646,0.667914867,0.548808038
1751951438,fist,0.635109305,0.738259971,0.554470539,0.707226872,0.488364875,0.629002392,0.51331228,0.543022513,0.585402012,0.528710902,0.513402045,0.503448784,0.500690639,0.449721545,0.516950488,0.534143925,0.528102577,0.554672241,0.572225928,0.492709816,0.557403743,0.436756313,0.567861319,0.541251719,0.576639116,0.547681391,0.628057837,0.495291531,0.622803092,0.450433284,0.620024025,0.547332406,0.622936487,0.553578913,0.686660707,0.507146597,0.680221438,0.465160608,0.668602228,0.532770753,0.667917371,0.5484882
1751951438,fist,0.636010766,0.738474965,0.555120945,0.707460403,0.488722533,0.628351212,0.514556944,0.542791069,0.587599456,0.530671179,0.513007522,0.504693389,0.499996692,0.450635165,0.51697135,0.534004211,0.528564811,0.554729164,0.571599782,0.493030548,0.557529986,0.436443448,0.568566322,0.540373385,0.577079237,0.548042119,0.627382696,0.495332897,0.622889042,0.449895799,0.620867312,0.546374798,0.623317063,0.553762496,0.68595463,0.507696033,0.680232227,0.464258164,0.669245839,0.531960368,0.668187976,0.549266279
1751951438,fist,0.635655284,0.738749146,0.554525733,0.70789063,0.489330351,0.628065526,0.516856909,0.543382347,0.589585125,0.531635523,0.512678862,0.503179193,0.500352442,0.450326264,0.517519653,0.53458935,0.528674483,0.554814041,0.571562946,0.491868168,0.557556927,0.437050521,0.568657398,0.541308343,0.57700181,0.547502697,0.627534807,0.49442777,0.623008609,0.450349212,0.620835662,0.547263086,0.623118222,0.553435385,0.68628031,0.50658232,0.680399358,0.464748591,0.669139743,0.532494724,0.667825401,0.548700571
1751951438,fist,0.636408567,0.738167048,0.555149794,0.708486915,0.48978743,0.628464758,0.517184973,0.542780161,0.589762568,0.531037629,0.51235199,0.504046142,0.499604225,0.451344013,0.51661855,0.533772647,0.528333366,0.553012609,0.571172059,0.492285937,0.557299376,0.437246174,0.568422854,0.540898979,0.576860189,0.546571195,0.627282262,0.494331568,0.622723818,0.450362116,0.620820403,0.546852529,0.623195708,0.552379549,0.686253309,0.506263673,0.680189133,0.464437068,0.669252992,0.532351971,0.668393493,0.54842478
1751951438,fist,0.635578036,0.738473177,0.554721773,0.707930565,0.489059895,0.628921211,0.514831185,0.542843282,0.586721182,0.530443132,0.512492776,0.505401731,0.499334753,0.451080501,0.516124904,0.533757031,0.528223872,0.553894401,0.571453094,0.493546426,0.55687952,0.437098324,0.56779021,0.540963113,0.576924801,0.547555149,0.627454638,0.495561212,0.622436881,0.450339317,0.620056927,0.547044218,0.62303412,0.553857803,0.68628031,0.507341087,0.680047333,0.46475637,0.668626428,0.532444835,0.66791743,0.549040794
1751951438,fist,0.636262774,0.737908959,0.554665864,0.707547605,0.488667458,0.628636479,0.514310062,0.542863429,0.586446583,0.531673491,0.512253463,0.504328966,0.498490483,0.451987714,0.515527725,0.53338325,0.528268397,0.552375972,0.571189404,0.49257651,0.556245625,0.43667385,0.567197919,0.540041625,0.576621056,0.546644151,0.627354562,0.494796276,0.62209481,0.450273454,0.619771242,0.546684265,0.622957587,0.553423345,0.686173439,0.5069592,0.679832995,0.465160429,0.668526411,0.532367289,0.668124914,0.548453212
1751951438,fist,0.635543406,0.737623692,0.554348111,0.707664013,0.48846662,0.628776133,0.513299108,0.541785061,0.58445245,0.530590117,0.512280226,0.505345762,0.498117834,0.452562273,0.515220225,0.533877969,0.528180301,0.552519679,0.570992768,0.493350238,0.556171834,0.437563658,0.567259967,0.540965617,0.576813996,0.547087193,0.626883626,0.495199859,0.621878088,0.450040549,0.619541466,0.5461694,0.623003602,0.552579641,0.685582995,0.506852329,0.679579556,0.463995636,0.667983174,0.530941606,0.66768223,0.547276139
1751951438,fist,0.635140598,0.736814618,0.554027379,0.708473206,0.488292545,0.629348695,0.513909221,0.54223305,0.585240543,0.528385043,0.511801362,0.506001592,0.498624295,0.452059567,0.515752792,0.534288108,0.528020442,0.55318433,0.570567906,0.494027644,0.556181073,0.436761498,0.567407429,0.541404665,0.576654434,0.547352731,0.626485944,0.495491982,0.621685326,0.450582623,0.619424284,0.547669351,0.622510552,0.55341953,0.685218751,0.506193399,0.679257631,0.463778138,0.667856157,0.531636178,0.667388916,0.547793746
1751951438,fist,0.634763479,0.736274362,0.553877473,0.70759958,0.487417549,0.629313469,0.512435734,0.541840672,0.584776044,0.527812898,0.511794508,0.507654727,0.498458356,0.451932698,0.515201569,0.53367281,0.527271569,0.554084182,0.570154309,0.49498105,0.555964947,0.436188072,0.567324877,0.540267348,0.576685131,0.547640145,0.625885665,0.496159345,0.62173748,0.450698316,0.619701684,0.547189772,0.622757673,0.554085493,0.68448168,0.50715065,0.679057837,0.46330902,0.667719603,0.530708075,0.667136252,0.548037767
1751951438,fist,0.634869158,0.737091541,0.553868592,0.708227634,0.486962169,0.629552186,0.512084067,0.542281806,0.584389627,0.528223753,0.511255682,0.507965326,0.498107612,0.451943994,0.514239311,0.534280062,0.526094556,0.554939806,0.569758296,0.495520949,0.555418313,0.436819762,0.566272557,0.540539145,0.575511336,0.548117161,0.625506997,0.496822745,0.621038437,0.450956106,0.618830085,0.547666788,0.621887445,0.555361629,0.684082031,0.507643521,0.678348005,0.464590073,0.666914999,0.532328665,0.666248798,0.549931705
1751951438,fist,0.634636819,0.737743258,0.553471982,0.708366573,0.487596452,0.629306197,0.514132917,0.543338954,0.58600688,0.529302955,0.510233521,0.506552756,0.498449147,0.450981081,0.515120029,0.534191966,0.526447177,0.555245042,0.568888247,0.494680941,0.555490971,0.437325388,0.566444039,0.541074991,0.574856758,0.54766202,0.624634683,0.496224612,0.620993137,0.451112419,0.618843019,0.547732711,0.621207714,0.554449439,0.683237791,0.506971776,0.678146899,0.464681387,0.66692555,0.532498956,0.665707409,0.549453139
1751951438,fist,0.634665549,0.737576485,0.553385854,0.708109558,0.487906665,0.629053652,0.514605284,0.544297636,0.586582303,0.530972242,0.509688437,0.506084919,0.497536689,0.450514793,0.514292777,0.533717632,0.525733471,0.554192901,0.568492413,0.493631572,0.554805517,0.436897576,0.565964162,0.540708423,0.574810743,0.546865582,0.624441862,0.495281756,0.620362222,0.451167166,0.618393898,0.547261894,0.620861828,0.552621841,0.683220446,0.506418109,0.677504659,0.465014249,0.666415036,0.532328904,0.66539073,0.548221171
1751951438,fist,0.635034084,0.739254475,0.553090572,0.708031714,0.487824619,0.628241897,0.515736163,0.543691814,0.589107871,0.534551561,0.510179818,0.504966319,0.498119295,0.450264663,0.514122963,0.534484506,0.525111735,0.553610623,0.568910182,0.493034512,0.554974973,0.436619133,0.565466464,0.540186286,0.575088978,0.546198666,0.624733806,0.495277345,0.620400846,0.450349361,0.617756307,0.546358347,0.621378124,0.551970661,0.683322251,0.507115722,0.676529169,0.464743555,0.66511035,0.531337798,0.665559888,0.547101438
1751951438,fist,0.634660661,0.738172352,0.553089797,0.707927406,0.487212926,0.627800405,0.514338732,0.543305337,0.588155091,0.533467174,0.51074928,0.504850626,0.497560084,0.451244056,0.514174521,0.53542912,0.525345862,0.554330051,0.569004476,0.492610753,0.55414474,0.437438995,0.564986527,0.540881872,0.574298918,0.546620011,0.624545574,0.494711548,0.619179726,0.450483918,0.616738141,0.547230959,0.619645178,0.552765727,0.682941318,0.506722152,0.675890028,0.464904606,0.664444804,0.532847464,0.663971782,0.549472809
1751951438,fist,0.634510815,0.737723589,0.552703381,0.708090901,0.486134201,0.628258348,0.512716115,0.542819023,0.586499035,0.532111526,0.511444807,0.504051089,0.496306956,0.450876087,0.513432622,0.535999596,0.525547862,0.554797292,0.569713831,0.491797447,0.553187847,0.436762691,0.56428504,0.541504323,0.574463546,0.547086835,0.625177205,0.49395889,0.618229985,0.451032043,0.615951002,0.548424661,0.620108604,0.553406715,0.683653653,0.505587757,0.674970627,0.465003252,0.663721681,0.533126652,0.66468513,0.54872632
1751951438,fist,0.634786785,0.738222897,0.552775919,0.707368255,0.48690179,0.627653003,0.514800489,0.543457925,0.588598788,0.533282578,0.511281908,0.503470004,0.497368842,0.451049626,0.515136182,0.536880493,0.52682364,0.555394351,0.569847584,0.491627425,0.553890526,0.436129808,0.56516391,0.540943027,0.575078309,0.546017468,0.625312686,0.493938059,0.618970692,0.450550854,0.616817713,0.547414124,0.621345162,0.551918089,0.68369925,0.505399525,0.67541337,0.46435678,0.664049506,0.531740963,0.665145099,0.54698056
1751951438,fist,0.633333623,0.738332391,0.551767349,0.706948698,0.485682666,0.627462089,0.512370527,0.5436306,0.585943758,0.531930804,0.511822104,0.503130615,0.495177686,0.450852633,0.512737095,0.535783648,0.526174128,0.555100143,0.570335329,0.491073817,0.552742302,0.43681106,0.563740551,0.541721761,0.575162828,0.547581077,0.625728965,0.493783027,0.617838979,0.451288104,0.615006685,0.54878813,0.61997962,0.553842366,0.683923423,0.506285906,0.674372017,0.466287255,0.662402511,0.53429991,0.663807094,0.549988568
1751951439,fist,0.633700252,0.738700569,0.551974356,0.706889629,0.484768033,0.626935184,0.511118829,0.543089747,0.585385203,0.534985065,0.511679947,0.49986425,0.493310839,0.452201933,0.509700179,0.536418736,0.524290681,0.551924646,0.570095062,0.488020808,0.551104963,0.437158763,0.561071277,0.542250454,0.574078977,0.546057045,0.625535846,0.491635054,0.616040349,0.452261865,0.612997234,0.54964596,0.620194435,0.55313611,0.683769703,0.505247951,0.672524869,0.468235135,0.660170376,0.536469996,0.663238943,0.551285744
1751951439,fist,0.632703364,0.738755643,0.551230252,0.706720591,0.483547777,0.627237141,0.508703351,0.54205209,0.582813442,0.534243762,0.510944307,0.502303004,0.492301911,0.453102171,0.508382142,0.535946429,0.522877693,0.55169481,0.569003344,0.489249319,0.549655437,0.437564313,0.560048759,0.542111933,0.573423922,0.547245324,0.624366283,0.492059588,0.614010334,0.451718628,0.611811817,0.549694717,0.619635522,0.555074513,0.682681143,0.505788147,0.670506716,0.46788159,0.658603549,0.536491215,0.662119746,0.552737057
1751951439,fist,0.631754994,0.737875998,0.550344706,0.70615834,0.481626034,0.627620399,0.50500977,0.542018354,0.577557147,0.530311167,0.510065436,0.504527509,0.490520209,0.451745301,0.507044852,0.537221014,0.520993114,0.553405344,0.568016171,0.492255151,0.548017383,0.437866211,0.558657885,0.544047832,0.571882248,0.547850132,0.622833967,0.494628191,0.611909986,0.451511174,0.609831214,0.550670564,0.618260264,0.555084169,0.680957735,0.506459355,0.66832453,0.467523247,0.656604111,0.537226439,0.660812855,0.552918077
1751951439,fist,0.631820381,0.736815631,0.549221575,0.706206381,0.479728818,0.628085792,0.502101839,0.541846871,0.57417649,0.530929089,0.509617209,0.504220009,0.490603298,0.450022668,0.506624579,0.537081003,0.520079494,0.554598808,0.567474425,0.492272973,0.547495723,0.436331779,0.557918906,0.542346418,0.571140409,0.546067297,0.621777058,0.494949907,0.611131608,0.451508462,0.608610392,0.550260663,0.616844356,0.553456366,0.679424524,0.506469488,0.667084277,0.469562113,0.654903769,0.538515329,0.658936262,0.552658558
1751951439,fist,0.630207002,0.737367868,0.548121035,0.704375863,0.478990793,0.626922727,0.499611229,0.54192698,0.570193231,0.531035423,0.509586573,0.503936529,0.488712251,0.449409187,0.506359518,0.538233817,0.520156145,0.556521952,0.567176402,0.491815716,0.54514569,0.436883032,0.556232274,0.54302758,0.569171011,0.5468238,0.621138453,0.494459003,0.608505309,0.451978981,0.606536925,0.551232219,0.615128636,0.554887235,0.678358197,0.50625807,0.664043665,0.470247209,0.652441859,0.539223075,0.657096744,0.553051829
1751951439,fist,0.630111694,0.73711133,0.547966063,0.703877091,0.477801323,0.626307368,0.496044993,0.539512575,0.565737605,0.526912451,0.509086132,0.501062453,0.48729831,0.449272126,0.505185485,0.538111866,0.51976639,0.55597806,0.566713095,0.489415884,0.543958604,0.437040657,0.555318594,0.543549597,0.569121599,0.547381043,0.620817482,0.492851287,0.60653317,0.451835096,0.604719102,0.551382363,0.614555299,0.555361986,0.678022742,0.505651116,0.6615116,0.47061345,0.649634838,0.53922832,0.655386627,0.553172886
